Search keyword report
"June 17, 2026 - June 23, 2026"
Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Quality Score,Final URL,Impr.,Interactions,CTR,Currency code,Avg. cost,Cost,Search impr. share,Search top IS,Search abs. top IS,Search lost IS (rank),Landing page exp.,Exp. CTR,Conv. rate,Conversions,Cost / conv.
Paused,"""garden irrigation systems""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation install near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Install_Near_Me,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation system installation near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Install_Near_Me,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""emergency sprinkler repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""backyard sprinkler system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler service companies near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler system""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""irrigation systems""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler pro""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler irrigation services""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Paused,paused; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation sprinkler repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[Legacy] Sprinkler Repair,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation system repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Repair_New,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation repairs near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Repair_New,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation repair company near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Repair_New,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn irrigation repair near me""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Repair_New,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation repair""",Phrase match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Irrigation_Repair_New,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,best irrigation companies near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Company_Services,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation company near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Company_Services,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation services near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Company_Services,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation near me,Broad match,AQ] [SEA] [GOO] [MCL] [SIAG] [PIN]- Conserva Services New Approaches,[SIAG] Company_Services,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""flow meter""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler for""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system installation near me""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""drainage garden""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system company""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""garden irrigation system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler service near me""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""precision irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""residential irrigation systems""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler repair near me""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation and drainage systems""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""garden winterization""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler world scottsdale""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""premier irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler timers""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""valves repair""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Arizona Irrigation Repair""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler system companies""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""grass irrigation sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""timed sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""garden sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic sprinkler system installation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart controller""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""leak repair""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic sprinkler timer""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic irrigation controller""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""garden water sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation Systems,Broad match,[V4] [Ligações Diretas],Irrigation,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation home irrigation system,Broad match,[V4] [Ligações Diretas],Irrigation,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""winterization""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""yard irrigation company""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""landscape irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""motion activated sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""best irrigation for garden""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""garden irrigation system installers""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""digital lawn sprinkler""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Rachio""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart irrigation""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""install sprinkler system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""hunter hydrawise controller""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation and landscape""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation system cost""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,low quality; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Drip irrigation system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler companies near me""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Scottsdale Flow Irrigation garden irrigation system,Broad match,[V4] [Ligações Diretas],Irrigation,Paused,paused; rarely served; campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""water timers""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""water sprinkler timer wifi""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""automatic garden""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""landscape irrigation system""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn and irrigation services""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Hunter""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system for house""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""Hydrowise""",Phrase match,[V4] [Ligações Diretas],Irrigation,Not eligible,campaign paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system repair near me""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00, --, --, --, --,Above average,Below average,0.00%,0.00,0.00
Paused,"""lawn sprinkler repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation repair near me,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,85,4,4.71%,USD,5.11,20.42,21.91%,14.34%,< 10%,36.25%,Average,Below average,0.00%,0.00,0.00
Enabled,"""sprinkler repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,4,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,"""irrigation system repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,3,1,33.33%,USD,24.01,24.01,14.29%,< 10%,< 10%,28.57%,Above average,Below average,0.00%,0.00,0.00
Paused,"""sprinkler valve repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""lawn sprinkler repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,"""scottsdale sprinkler repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,"""sprinkler system repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,3,1,33.33%,USD,12.03,12.03,22.22%,22.22%,22.22%,22.22%,Average,Below average,0.00%,0.00,0.00
Enabled,"""sprinkler repair near me""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,0,0, --,USD,0,0.00,< 10%,< 10%,< 10%,60.00%,Average,Below average,0.00%,0.00,0.00
Paused,"""emergency sprinkler repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""sprinkler system repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,lawn sprinkler repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,5,2,40.00%,USD,14.87,29.73,16.67%,16.67%,< 10%,27.78%,Average,Below average,0.00%,0.00,0.00
Enabled,backflow repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sprinkler system repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00,< 10%,< 10%,< 10%,50.00%,Average,Below average,0.00%,0.00,0.00
Enabled,"""irrigation system repair near me""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""irrigation repair near me""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,3,0,0.00%,USD,0,0.00,18.18%,< 10%,< 10%,36.36%,Average,Below average,0.00%,0.00,0.00
Enabled,irrigation repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,70,9,12.86%,USD,8.62,77.61,18.14%,11.76%,< 10%,38.24%,Average,Below average,0.00%,0.00,0.00
Enabled,"""same day sprinkler repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sprinkler repair near me,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,sprinkler repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,12,0,0.00%,USD,0,0.00, --, --, --, --,Below average,Below average,0.00%,0.00,0.00
Enabled,"""irrigation repair scottsdale""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,6,1,16.67%,USD,7.44,7.44,41.67%,25.00%,25.00%,8.33%,Average,Below average,0.00%,0.00,0.00
Enabled,scottsdale sprinkler repair,Broad match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,"""sprinkler repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,3,,2,0,0.00%,USD,0,0.00,25.00%,< 10%,< 10%,25.00%,Below average,Below average,0.00%,0.00,0.00
Enabled,"""irrigation repair""",Phrase match,V4 - SEARCH - SERVICES,[Emergency-02-26-Q1] Precision Repair,Eligible,,5,,0,0, --,USD,0,0.00, --, --, --, --,Average,Below average,0.00%,0.00,0.00
Enabled,lawn sprinkler service,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""sprinkler system activation""",Phrase match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""seasonal sprinkler check""",Phrase match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sprinkler system inspection,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation maintenance services,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,irrigation system audit,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""spring sprinkler startup""",Phrase match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""summerize sprinkler system""",Phrase match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,sprinkler system tune up,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Eligible,, --,,19,0,0.00%,USD,0,0.00,21.25%,10.00%,< 10%,37.50%, --, --,0.00%,0.00,0.00
Paused,spring sprinkler startup,Broad match,V4 - SEARCH - SERVICES,[Seasonal-02-26-Q1] Spring Startup & Audit,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,"""hunter hydrawise installation""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,hunter hydrawise installation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,hunter smart timer,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""save water sprinkler system""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,save water sprinkler system,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""wifi sprinkler controller""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,rachio installation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,[smart irrigation scottsdale],Exact match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused; rarely served, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,automatic sprinkler system cost,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,smart water irrigation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Paused,Weathermatic installation,Broad match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Paused,paused, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
Enabled,"""smart water irrigation""",Phrase match,V4 - SEARCH - SERVICES,[02-26-Q1] Smart_Irrigation_Efficiency,Eligible,, --,,0,0, --,USD,0,0.00, --, --, --, --, --, --,0.00%,0.00,0.00
